drug_id,drug_name,category,form,strength,ndc,lot_number,manufacturer,location,quantity,daily_usage,reorder_point,reorder_quantity,cost_per_unit,total_value,expiration_date,expiry_ns,days_until_expiry,days_of_supply,below_reorder,expired
RX00139,Warfarin 50mg,Anticoagulant,Injection,5mg/mL,54396-923-24,LOT591081,Sandoz,Pharmacy Main,1052,214,2140,2996,0.55,578.6,2028-06-12,1844441811018893236,780,4,True,False
RX00140,Heparin 50mg,Anticoagulant,Oral Solution,10mg/mL,98395-506-81,LOT483542,Hikma,ICU Satellite,288,248,1488,3472,10.79,3107.52,2028-08-06,1849193811018893236,835,1,True,False
RX00141,Enoxaparin 50mg,Anticoagulant,IV Bag,40mg,58311-788-96,LOT374896,Pfizer,ER Satellite,14,25,175,350,11.95,167.3,2027-09-10,1820595411018893236,504,0,True,False
RX00142,Clopidogrel 50mg,Anticoagulant,Patch,80mg,40647-582-13,LOT749641,Johnson & Johnson,OR Satellite,3368,151,1963,2114,1.36,4580.48,2027-03-25,1805993811018893236,335,22,False,False
RX00143,Apixaban 50mg,Anticoagulant,Inhaler,200mg,93283-943-69,LOT835132,Merck,Oncology Satellite,5374,228,2736,3192,32.67,175568.58,2026-10-22,1792688211018893236,181,23,False,False
RX00144,Levothyroxine 50mg,Hormone,Suspension,400mg,14877-411-73,LOT221761,AbbVie,Pediatrics Satellite,1672,79,316,1106,0.15,250.8,2026-07-31,1785517011018893236,98,21,False,False
RX00145,Prednisone 50mg,Steroid,Tablet,25mg,58629-786-99,LOT666432,Bristol-Myers Squibb,Pharmacy Main,454,26,286,364,0.4,181.6,2026-07-26,1785085011018893236,93,17,False,False
RX00146,Methylprednisolone 50mg,Steroid,Capsule,50mg,74139-730-62,LOT393328,Novartis,ICU Satellite,1265,109,981,1526,2.54,3213.1,2028-01-09,1831049811018893236,625,11,False,False
RX00147,Dexamethasone 50mg,Steroid,Injection,100mg,57537-201-97,LOT485178,Roche,ER Satellite,111,10,100,140,4.78,530.58,2027-06-08,1812473811018893236,410,11,False,False
RX00148,Albuterol 50mg,Pulmonary,Oral Solution,250mg,26011-968-68,LOT196126,Sanofi,OR Satellite,2938,141,423,1974,2.23,6551.74,2027-04-21,1808326611018893236,362,20,False,False
RX00149,Ipratropium 50mg,Pulmonary,IV Bag,500mg,16629-905-52,LOT355400,GlaxoSmithKline,Oncology Satellite,2628,171,2223,2394,7.8,20498.4,2027-11-11,1825952211018893236,566,15,False,False
RX00150,Budesonide 50mg,Pulmonary,Patch,1000mg,37152-700-37,LOT952547,AstraZeneca,Pediatrics Satellite,420,34,136,476,16.01,6724.2,2028-07-06,1846515411018893236,804,12,False,False
RX00151,Sertraline 50mg,Psychiatric,Inhaler,5mg/mL,10371-383-28,LOT236306,Eli Lilly,Pharmacy Main,1345,224,1120,3136,1.09,1466.05,2028-05-25,1842886611018893236,762,6,False,False
RX00152,Escitalopram 50mg,Psychiatric,Suspension,10mg/mL,27275-115-55,LOT928358,Amgen,ICU Satellite,714,140,560,1960,1.32,942.48,2028-01-15,1831568211018893236,631,5,False,False
RX00153,Fluoxetine 50mg,Psychiatric,Tablet,40mg,16868-229-63,LOT651640,Gilead Sciences,ER Satellite,2411,203,1624,2842,0.24,578.64,2026-03-26,1774544211018893236,-29,11,False,True
RX00154,Quetiapine 50mg,Psychiatric,Capsule,80mg,87812-211-67,LOT628313,Baxter,OR Satellite,121,31,310,434,2.13,257.73,2028-05-14,1841936211018893236,751,3,True,False
RX00155,Haloperidol 50mg,Psychiatric,Injection,200mg,96363-633-48,LOT580292,Fresenius Kabi,Oncology Satellite,177,58,812,812,2.75,486.75,2028-05-20,1842454611018893236,757,3,True,False
RX00156,Lorazepam 50mg,CNS,Oral Solution,400mg,99928-210-72,LOT847006,Hospira,Pediatrics Satellite,62,166,1660,2324,2.11,130.82,2028-07-24,1848070611018893236,822,0,True,False
RX00157,Diazepam 50mg,CNS,IV Bag,25mg,18609-229-45,LOT754644,Mylan,Pharmacy Main,602,234,936,3276,1.94,1167.88,2027-02-02,1801587411018893236,284,2,True,False
RX00158,Midazolam 50mg,CNS,Patch,50mg,88301-643-47,LOT575755,Teva,ICU Satellite,4492,164,2296,2296,3.67,16485.64,2027-02-05,1801846611018893236,287,27,False,False
RX00159,Phenytoin 50mg,CNS,Inhaler,100mg,95814-766-80,LOT855855,Sandoz,ER Satellite,3524,131,524,1834,2.58,9091.92,2028-05-30,1843318611018893236,767,26,False,False
RX00160,Levetiracetam 50mg,CNS,Suspension,250mg,54424-947-68,LOT518098,Hikma,OR Satellite,1761,223,2230,3122,3.44,6057.84,2028-09-04,1851699411018893236,864,7,True,False
RX00161,Gabapentin 50mg,CNS,Tablet,500mg,59060-256-97,LOT597305,Pfizer,Oncology Satellite,320,108,972,1512,1.25,400.0,2027-01-24,1800809811018893236,275,2,True,False
RX00162,Propofol 50mg,Anesthesia,Capsule,1000mg,58843-931-26,LOT683397,Johnson & Johnson,Pediatrics Satellite,21,19,76,266,6.93,145.53,2027-05-26,1811350611018893236,397,1,True,False
RX00163,Ketamine 50mg,Anesthesia,Injection,5mg/mL,63845-462-95,LOT886730,Merck,Pharmacy Main,575,17,187,238,13.05,7503.75,2027-02-10,1802278611018893236,292,33,False,False
RX00164,Succinylcholine 50mg,Anesthesia,Oral Solution,10mg/mL,85748-619-37,LOT262246,AbbVie,ICU Satellite,294,110,1320,1540,9.63,2831.22,2027-01-23,1800723411018893236,274,2,True,False
RX00165,Methotrexate 50mg,Oncology,IV Bag,40mg,58176-217-45,LOT701987,Bristol-Myers Squibb,ER Satellite,1837,170,680,2380,69.18,127083.66,2027-03-03,1804093011018893236,313,10,False,False
RX00166,Doxorubicin 50mg,Oncology,Patch,80mg,90422-791-92,LOT683783,Novartis,OR Satellite,1730,59,649,826,254.61,440475.3,2028-05-03,1840985811018893236,740,29,False,False
RX00167,Paclitaxel 50mg,Oncology,Inhaler,200mg,50499-447-54,LOT106402,Roche,Oncology Satellite,136,8,24,112,194.77,26488.72,2026-09-10,1789059411018893236,139,17,False,False
RX00168,Acyclovir 50mg,Antiviral,Suspension,400mg,14018-193-77,LOT325583,Sanofi,Pediatrics Satellite,410,48,192,672,6.19,2537.9,2026-08-02,1785689811018893236,100,8,False,False
RX00169,Oseltamivir 50mg,Antiviral,Tablet,25mg,52517-895-82,LOT725185,GlaxoSmithKline,Pharmacy Main,1858,98,784,1372,14.25,26476.5,2026-08-18,1787072211018893236,116,18,False,False
RX00170,Remdesivir 50mg,Antiviral,Capsule,50mg,98338-183-44,LOT564637,AstraZeneca,ICU Satellite,39,23,115,322,694.27,27076.53,2028-04-20,1839862611018893236,727,1,True,False
RX00171,Tacrolimus 50mg,Immunosuppressant,Injection,100mg,38255-873-75,LOT219346,Eli Lilly,ER Satellite,3978,171,2052,2394,46.06,183226.68,2027-06-05,1812214611018893236,407,23,False,False
RX00172,Mycophenolate 50mg,Immunosuppressant,Oral Solution,250mg,73783-639-95,LOT423401,Amgen,OR Satellite,454,90,630,1260,10.82,4912.28,2028-02-02,1833123411018893236,649,5,True,False
RX00173,Calcium Carbonate 50mg,Supplement,IV Bag,500mg,49507-316-27,LOT901280,Gilead Sciences,Oncology Satellite,101,13,156,182,0.02,2.02,2026-05-05,1778000211018893236,11,7,True,False
RX00174,Vitamin D3 50mg,Supplement,Patch,1000mg,66446-279-26,LOT498676,Baxter,Pediatrics Satellite,671,67,268,938,0.32,214.72,2026-03-17,1773766611018893236,-38,10,False,True
RX00175,Iron Sulfate 50mg,Supplement,Inhaler,5mg/mL,56421-173-60,LOT878086,Fresenius Kabi,Pharmacy Main,2049,138,1518,1932,0.28,573.72,2028-07-10,1846861011018893236,808,14,False,False
RX00176,Folic Acid 50mg,Supplement,Suspension,10mg/mL,51033-689-64,LOT701253,Hospira,ICU Satellite,9,12,120,168,0.04,0.36,2028-10-08,1854637011018893236,898,0,True,False
RX00177,Potassium Chloride 50mg,Electrolyte,Tablet,40mg,52568-275-89,LOT582446,Mylan,ER Satellite,3421,105,735,1470,0.55,1881.55,2026-07-05,1783270611018893236,72,32,False,False
RX00178,Sodium Bicarbonate 50mg,Electrolyte,Capsule,80mg,67104-703-61,LOT649414,Teva,OR Satellite,721,214,1926,2996,0.29,209.09,2028-07-21,1847811411018893236,819,3,True,False
RX00179,Magnesium Sulfate 50mg,Electrolyte,Injection,200mg,32037-178-75,LOT763984,Sandoz,Oncology Satellite,317,22,308,308,0.6,190.2,2027-02-20,1803142611018893236,302,14,False,False
RX00180,Normal Saline 0.9% 50mg,IV Fluid,Oral Solution,400mg,56019-844-92,LOT954628,Hikma,Pediatrics Satellite,1044,31,186,434,4.06,4238.64,2028-09-22,1853254611018893236,882,33,False,False
RX00181,Lactated Ringer's 50mg,IV Fluid,IV Bag,25mg,88957-256-93,LOT179013,Pfizer,Pharmacy Main,105,39,195,546,1.99,208.95,2026-11-27,1795798611018893236,217,2,True,False
RX00182,Dextrose 5% 50mg,IV Fluid,Patch,50mg,85952-559-97,LOT691912,Johnson & Johnson,ICU Satellite,1011,47,470,658,3.49,3528.39,2028-04-20,1839862611018893236,727,21,False,False
RX00183,Albumin 25% 50mg,IV Fluid,Inhaler,100mg,51436-254-66,LOT171603,Merck,ER Satellite,5116,166,1328,2324,390.71,1998872.36,2028-08-10,1849539411018893236,839,30,False,False
RX00184,Aspirin 50mg,Analgesic,Suspension,250mg,17362-460-74,LOT177794,AbbVie,OR Satellite,2586,122,854,1708,0.1,258.6,2028-06-02,1843577811018893236,770,21,False,False
RX00185,Naproxen 50mg,Analgesic,Tablet,500mg,47627-178-92,LOT996840,Bristol-Myers Squibb,Oncology Satellite,1851,81,243,1134,0.38,703.38,2026-05-07,1778173011018893236,13,22,False,False
RX00186,Celecoxib 50mg,Analgesic,Capsule,1000mg,15376-560-83,LOT783501,Novartis,Pediatrics Satellite,1038,25,225,350,2.53,2626.14,2027-06-26,1814029011018893236,428,41,False,False
RX00187,Amoxicillin 100mg,Antibiotic,Injection,5mg/mL,69050-205-53,LOT849014,Roche,Pharmacy Main,974,50,550,700,2.4,2337.6,2026-08-11,1786467411018893236,109,19,False,False
RX00188,Azithromycin 100mg,Antibiotic,Oral Solution,10mg/mL,67377-549-77,LOT648141,Sanofi,ICU Satellite,661,23,115,322,1.84,1216.24,2026-04-19,1776617811018893236,-5,28,False,True
RX00189,Ciprofloxacin 100mg,Antibiotic,IV Bag,40mg,63578-893-53,LOT811875,GlaxoSmithKline,ER Satellite,1490,158,1264,2212,1.49,2220.1,2028-10-04,1854291411018893236,894,9,False,False
RX00190,Doxycycline 100mg,Antibiotic,Patch,80mg,53213-196-81,LOT811332,AstraZeneca,OR Satellite,808,155,2015,2170,0.74,597.92,2028-01-01,1830358611018893236,617,5,True,False
RX00191,Vancomycin 100mg,Antibiotic,Inhaler,200mg,88997-994-29,LOT449555,Eli Lilly,Oncology Satellite,1032,100,1400,1400,32.29,33323.28,2028-07-29,1848502611018893236,827,10,True,False
RX00192,Meropenem 100mg,Antibiotic,Suspension,400mg,95990-815-94,LOT510997,Amgen,Pediatrics Satellite,679,22,110,308,37.74,25625.46,2028-10-03,1854205011018893236,893,30,False,False
RX00193,Piperacillin-Tazobactam 100mg,Antibiotic,Tablet,25mg,53054-932-26,LOT802667,Gilead Sciences,Pharmacy Main,173,35,245,490,30.08,5203.84,2027-10-03,1822582611018893236,527,4,True,False
RX00194,Metronidazole 100mg,Antibiotic,Capsule,50mg,57425-118-56,LOT423869,Baxter,ICU Satellite,765,181,2353,2534,1.44,1101.6,2028-01-25,1832432211018893236,641,4,True,False
RX00195,Clindamycin 100mg,Antibiotic,Injection,100mg,28030-258-19,LOT410160,Fresenius Kabi,ER Satellite,349,48,480,672,2.97,1036.53,2026-09-22,1790096211018893236,151,7,True,False
RX00196,Trimethoprim-Sulfamethoxazole 100mg,Antibiotic,Oral Solution,250mg,79013-138-94,LOT453123,Hospira,OR Satellite,1039,218,2398,3052,1.54,1600.06,2028-07-12,1847033811018893236,810,4,True,False
RX00197,Metformin 100mg,Antidiabetic,IV Bag,500mg,33703-951-98,LOT908554,Mylan,Oncology Satellite,2147,226,2712,3164,0.17,364.99,2027-03-30,1806425811018893236,340,9,True,False
RX00198,Insulin Glargine 100mg,Antidiabetic,Patch,1000mg,41133-554-88,LOT398768,Teva,Pediatrics Satellite,1792,161,483,2254,59.61,106821.12,2027-05-04,1809449811018893236,375,11,False,False
RX00199,Insulin Lispro 100mg,Antidiabetic,Inhaler,5mg/mL,71474-955-34,LOT485709,Sandoz,Pharmacy Main,1916,194,2134,2716,49.23,94324.68,2026-11-09,1794243411018893236,199,9,True,False
RX00200,Glipizide 100mg,Antidiabetic,Suspension,10mg/mL,60052-614-77,LOT538997,Hikma,ICU Satellite,3609,175,1750,2450,0.41,1479.69,2028-05-05,1841158611018893236,742,20,False,False
RX00201,Sitagliptin 100mg,Antidiabetic,Tablet,40mg,16839-756-71,LOT489244,Pfizer,ER Satellite,817,249,2988,3486,31.57,25792.69,2026-07-29,1785344211018893236,96,3,True,False
RX00202,Empagliflozin 100mg,Antidiabetic,Capsule,80mg,31012-379-67,LOT638289,Johnson & Johnson,OR Satellite,1056,143,572,2002,15.19,16040.64,2026-12-26,1798304211018893236,246,7,False,False
RX00203,Lisinopril 100mg,Antihypertensive,Injection,200mg,55820-127-63,LOT155843,Merck,Oncology Satellite,187,39,234,546,0.3,56.1,2028-06-23,1845392211018893236,791,4,True,False
RX00204,Amlodipine 100mg,Antihypertensive,Oral Solution,400mg,59140-329-13,LOT434165,AbbVie,Pediatrics Satellite,1531,103,618,1442,0.9,1377.9,2027-04-09,1807289811018893236,350,14,False,False
RX00205,Losartan 100mg,Antihypertensive,IV Bag,25mg,71925-812-27,LOT895702,Bristol-Myers Squibb,Pharmacy Main,1373,240,1200,3360,0.14,192.22,2026-07-28,1785257811018893236,95,5,False,False
RX00206,Metoprolol 100mg,Antihypertensive,Patch,50mg,12490-362-37,LOT975522,Novartis,ICU Satellite,3674,182,2184,2548,0.64,2351.36,2026-03-15,1773593811018893236,-40,20,False,True
RX00207,Carvedilol 100mg,Antihypertensive,Inhaler,100mg,47762-343-48,LOT227767,Roche,ER Satellite,1489,40,480,560,0.72,1072.08,2027-09-01,1819817811018893236,495,37,False,False
RX00208,Hydralazine 100mg,Antihypertensive,Suspension,250mg,18232-213-73,LOT725726,Sanofi,OR Satellite,107,14,182,196,1.32,141.24,2028-05-30,1843318611018893236,767,7,True,False
RX00209,Atorvastatin 100mg,Lipid-lowering,Tablet,500mg,48177-539-10,LOT744674,GlaxoSmithKline,Oncology Satellite,527,139,1668,1946,0.74,389.98,2026-11-12,1794502611018893236,202,3,True,False
RX00210,Rosuvastatin 100mg,Lipid-lowering,Capsule,1000mg,21221-636-56,LOT170966,AstraZeneca,Pediatrics Satellite,1168,92,828,1288,1.04,1214.72,2026-09-17,1789664211018893236,146,12,False,False
RX00211,Simvastatin 100mg,Lipid-lowering,Injection,5mg/mL,71621-144-91,LOT505674,Eli Lilly,Pharmacy Main,8312,246,2706,3444,0.08,664.96,2027-09-28,1822150611018893236,522,33,False,False
RX00212,Omeprazole 100mg,GI,Oral Solution,10mg/mL,55193-346-94,LOT758775,Amgen,ICU Satellite,1530,97,291,1358,0.81,1239.3,2027-03-10,1804697811018893236,320,15,False,False
RX00213,Pantoprazole 100mg,GI,IV Bag,40mg,54374-933-92,LOT283594,Gilead Sciences,ER Satellite,680,28,140,392,0.5,340.0,2026-04-24,1777049811018893236,0,24,False,False
RX00214,Ondansetron 100mg,GI,Patch,80mg,27675-164-68,LOT138780,Baxter,OR Satellite,5696,214,2140,2996,1.14,6493.44,2027-12-16,1828976211018893236,601,26,False,False
RX00215,Metoclopramide 100mg,GI,Inhaler,200mg,50642-627-60,LOT955015,Fresenius Kabi,Oncology Satellite,89,77,462,1078,0.21,18.69,2028-09-02,1851526611018893236,862,1,True,False
RX00216,Famotidine 100mg,GI,Suspension,400mg,47501-465-16,LOT787584,Hospira,Pediatrics Satellite,2075,141,423,1974,1.36,2822.0,2028-04-19,1839776211018893236,726,14,False,False
RX00217,Morphine 100mg,Analgesic,Tablet,25mg,67637-495-53,LOT295892,Mylan,Pharmacy Main,254,86,688,1204,7.23,1836.42,2027-05-31,1811782611018893236,402,2,True,False
RX00218,Oxycodone 100mg,Analgesic,Capsule,50mg,65640-180-65,LOT731718,Teva,ICU Satellite,3009,129,1419,1806,4.97,14954.73,2026-12-08,1796749011018893236,228,23,False,False
RX00219,Hydrocodone 100mg,Analgesic,Injection,100mg,52981-776-47,LOT421384,Sandoz,ER Satellite,2234,212,1484,2968,1.05,2345.7,2027-02-01,1801501011018893236,283,10,False,False
RX00220,Tramadol 100mg,Analgesic,Oral Solution,250mg,68606-143-55,LOT744718,Hikma,OR Satellite,3490,116,580,1624,1.78,6212.2,2028-02-14,1834160211018893236,661,30,False,False
RX00221,Fentanyl 100mg,Analgesic,IV Bag,500mg,57619-625-96,LOT267758,Pfizer,Oncology Satellite,234,113,452,1582,20.94,4899.96,2028-01-26,1832518611018893236,642,2,True,False
RX00222,Ketorolac 100mg,Analgesic,Patch,1000mg,14561-229-18,LOT347459,Johnson & Johnson,Pediatrics Satellite,146,245,2940,3430,3.23,471.58,2028-02-02,1833123411018893236,649,0,True,False
RX00223,Ibuprofen 100mg,Analgesic,Inhaler,5mg/mL,14244-719-29,LOT812048,Merck,Pharmacy Main,6001,201,1608,2814,0.48,2880.48,2027-04-06,1807030611018893236,347,29,False,False
RX00224,Acetaminophen 100mg,Analgesic,Suspension,10mg/mL,28047-642-56,LOT517368,AbbVie,ICU Satellite,1523,117,1170,1638,0.06,91.38,2028-04-29,1840640211018893236,736,13,False,False
RX00225,Naloxone 100mg,Emergency,Tablet,40mg,34385-611-76,LOT505785,Bristol-Myers Squibb,ER Satellite,1141,82,492,1148,23.37,26665.17,2026-07-04,1783184211018893236,71,13,False,False
RX00226,Epinephrine 100mg,Emergency,Capsule,80mg,68493-319-88,LOT399449,Novartis,OR Satellite,1929,235,1645,3290,31.92,61573.68,2028-05-11,1841677011018893236,748,8,False,False
RX00227,Atropine 100mg,Emergency,Injection,200mg,69250-276-66,LOT192055,Roche,Oncology Satellite,1639,179,716,2506,22.06,36156.34,2026-07-26,1785085011018893236,93,9,False,False
RX00228,Adenosine 100mg,Emergency,Oral Solution,400mg,48058-407-30,LOT846385,Sanofi,Pediatrics Satellite,2846,209,2926,2926,29.25,83245.5,2026-05-15,1778864211018893236,21,13,True,False
RX00229,Amiodarone 100mg,Cardiac,IV Bag,25mg,36342-911-27,LOT348235,GlaxoSmithKline,Pharmacy Main,1426,183,1464,2562,15.18,21646.68,2027-08-12,1818089811018893236,475,7,True,False
RX00230,Digoxin 100mg,Cardiac,Patch,50mg,71263-922-80,LOT236074,AstraZeneca,ICU Satellite,215,204,1632,2856,3.08,662.2,2027-09-28,1822150611018893236,522,1,True,False
RX00231,Furosemide 100mg,Cardiac,Inhaler,100mg,72739-638-62,LOT906527,Eli Lilly,ER Satellite,134,158,1106,2212,1.2,160.8,2027-04-21,1808326611018893236,362,0,True,False
RX00232,Warfarin 100mg,Anticoagulant,Suspension,250mg,68979-577-97,LOT642491,Amgen,OR Satellite,604,106,530,1484,1.02,616.08,2027-01-28,1801155411018893236,279,5,False,False
RX00233,Heparin 100mg,Anticoagulant,Tablet,500mg,26912-543-74,LOT158104,Gilead Sciences,Oncology Satellite,899,90,990,1260,9.64,8666.36,2027-12-25,1829753811018893236,610,9,True,False
RX00234,Enoxaparin 100mg,Anticoagulant,Capsule,1000mg,52291-826-38,LOT462831,Baxter,Pediatrics Satellite,2122,214,1070,2996,13.27,28158.94,2027-01-15,1800032211018893236,266,9,False,False
RX00235,Clopidogrel 100mg,Anticoagulant,Injection,5mg/mL,82199-381-26,LOT755383,Fresenius Kabi,Pharmacy Main,4653,244,976,3416,1.82,8468.46,2026-11-21,1795280211018893236,211,19,False,False
RX00236,Apixaban 100mg,Anticoagulant,Oral Solution,10mg/mL,87569-694-29,LOT279516,Hospira,ICU Satellite,2185,79,316,1106,32.43,70859.55,2027-08-06,1817571411018893236,469,27,False,False
RX00237,Levothyroxine 100mg,Hormone,IV Bag,40mg,83874-142-13,LOT185168,Mylan,ER Satellite,5903,170,2040,2380,1.03,6080.09,2027-02-18,1802969811018893236,300,34,False,False
RX00238,Prednisone 100mg,Steroid,Patch,80mg,64602-732-91,LOT131757,Teva,OR Satellite,271,13,169,182,0.71,192.41,2026-10-11,1791737811018893236,170,20,False,False
RX00239,Methylprednisolone 100mg,Steroid,Inhaler,200mg,73300-350-97,LOT525818,Sandoz,Oncology Satellite,4469,129,903,1806,11.54,51572.26,2027-12-27,1829926611018893236,612,34,False,False
RX00240,Dexamethasone 100mg,Steroid,Suspension,400mg,64476-595-69,LOT313933,Hikma,Pediatrics Satellite,298,78,1092,1092,1.21,360.58,2026-05-10,1778432211018893236,16,3,True,False
RX00241,Albuterol 100mg,Pulmonary,Tablet,25mg,55268-508-26,LOT897615,Pfizer,Pharmacy Main,588,89,712,1246,4.54,2669.52,2028-08-08,1849366611018893236,837,6,True,False
RX00242,Ipratropium 100mg,Pulmonary,Capsule,50mg,26059-373-67,LOT359961,Johnson & Johnson,ICU Satellite,2300,96,384,1344,2.84,6532.0,2027-01-30,1801328211018893236,281,23,False,False
RX00243,Budesonide 100mg,Pulmonary,Injection,100mg,64805-354-30,LOT952993,Merck,ER Satellite,25,38,266,532,17.69,442.25,2027-04-07,1807117011018893236,348,0,True,False
RX00244,Sertraline 100mg,Psychiatric,Oral Solution,250mg,75308-627-69,LOT622987,AbbVie,OR Satellite,2953,85,680,1190,0.94,2775.82,2026-09-20,1789923411018893236,149,34,False,False
RX00245,Escitalopram 100mg,Psychiatric,IV Bag,500mg,76249-568-40,LOT325595,Bristol-Myers Squibb,Oncology Satellite,4074,227,681,3178,1.42,5785.08,2026-06-10,1781110611018893236,47,17,False,False
RX00246,Fluoxetine 100mg,Psychiatric,Patch,1000mg,95755-788-70,LOT399628,Novartis,Pediatrics Satellite,199,151,453,2114,0.54,107.46,2026-12-23,1798045011018893236,243,1,True,False
RX00247,Quetiapine 100mg,Psychiatric,Inhaler,5mg/mL,57943-882-61,LOT483713,Roche,Pharmacy Main,55,139,1251,1946,4.47,245.85,2026-07-25,1784998611018893236,92,0,True,False
RX00248,Haloperidol 100mg,Psychiatric,Suspension,10mg/mL,82512-395-19,LOT505116,Sanofi,ICU Satellite,26,13,156,182,0.83,21.58,2027-10-06,1822841811018893236,530,2,True,False
RX00249,Lorazepam 100mg,CNS,Tablet,40mg,91689-796-88,LOT224582,GlaxoSmithKline,ER Satellite,3130,131,1441,1834,3.8,11894.0,2026-12-21,1797872211018893236,241,23,False,False
RX00250,Diazepam 100mg,CNS,Capsule,80mg,83116-474-28,LOT308727,AstraZeneca,OR Satellite,201,34,272,476,2.96,594.96,2028-05-31,1843405011018893236,768,5,True,False
RX00251,Midazolam 100mg,CNS,Injection,200mg,27961-830-52,LOT943019,Eli Lilly,Oncology Satellite,3288,156,1716,2184,1.32,4340.16,2026-04-20,1776704211018893236,-4,21,False,True
RX00252,Phenytoin 100mg,CNS,Oral Solution,400mg,28321-435-88,LOT434002,Amgen,Pediatrics Satellite,3743,123,615,1722,3.17,11865.31,2027-11-20,1826729811018893236,575,30,False,False
RX00253,Levetiracetam 100mg,CNS,IV Bag,25mg,76809-645-72,LOT843167,Gilead Sciences,Pharmacy Main,612,43,516,602,5.81,3555.72,2027-02-17,1802883411018893236,299,14,False,False
RX00254,Gabapentin 100mg,CNS,Patch,50mg,24366-526-84,LOT422623,Baxter,ICU Satellite,1945,146,438,2044,0.7,1361.5,2027-03-22,1805734611018893236,332,13,False,False
